!A -> !B, 39 72,	0.1708006, 0.24897021, 0.9440121
A -> B, 40 52,	0.9918367, 0.99653, 0.99653
A -> !B, 40 52,	0.003453672, 0.0034700036, Infinity
!A -> B, 40 52,	0.008163273, 1.7333257, 1.7333257 , valid negative
!A -> !B, 40 52,	-0.003453672, -0.7333257, -Infinity
A -> B, 40 70,	0.63014126, 0.63312304, 1.0047319 , valid positive
A -> !B, 40 70,	0.36514914, 0.36687696, 0.9919381
!A -> B, 40 70,	0.0, 0.0, 0.0
!A -> !B, 40 70,	0.0047096014, 1.0, 2.7037349 , valid negative
A -> B, 42 50,	0.5196232, 0.609801, 0.98340064
A -> !B, 42 50,	0.3324961, 0.390199, 1.027094 , valid negative
!A -> B, 42 50,	0.10047096, 0.6794056, 1.0956491 , valid negative
!A -> !B, 42 50,	0.047409713, 0.32059437, 0.8438786
A -> B, 42 69,	0.32527474, 0.3817244, 1.0031289 , valid positive
A -> !B, 42 69,	0.5268446, 0.61827564, 0.99807805
!A -> B, 42 69,	0.05525902, 0.37367302, 0.9819708
!A -> !B, 42 69,	0.092621654, 0.626327, 1.0110753 , valid negative
A -> B, 44 58,	0.81978023, 0.9996172, 0.9964885
A -> !B, 44 58,	3.1393766E-4, 3.8278103E-4, -0.12192333
!A -> B, 44 58,	0.1833595, 1.0191971, 1.0160071 , valid negative
!A -> !B, 44 58,	-0.003453672, -0.01919711, 6.1142464
A -> B, 45 48,	0.18021978, 0.9828767, 1.0389851 , valid positive
A -> !B, 45 48,	0.0031397194, 0.017123282, 0.31707978
!A -> B, 45 48,	0.7657771, 0.9377163, 0.9912467
!A -> !B, 45 48,	0.0508634, 0.06228371, 1.1533355
A -> B, 45 66,	0.17802198, 0.9708904, 1.0235968 , valid positive
A -> !B, 45 66,	0.0053375214, 0.029109597, 0.56532955
!A -> B, 45 66,	0.77048665, 0.9434833, 0.99470186
!A -> !B, 45 66,	0.04615386, 0.05651674, 1.0975962
A -> B, 46 56,	0.75510204, 0.94092333, 0.9920029
A -> !B, 46 56,	0.047409713, 0.059076667, 1.1473117
!A -> B, 46 56,	0.19340658, 0.9793321, 1.0324968 , valid negative
!A -> !B, 46 56,	0.0040816665, 0.020667896, 0.40138555
A -> B, 46 74,	0.6043956, 0.75312996, 0.99655956
A -> !B, 46 74,	0.19811612, 0.24687004, 1.0106441 , valid negative
!A -> B, 46 74,	0.15133435, 0.76629543, 1.0139804 , valid negative
!A -> !B, 46 74,	0.046153903, 0.23370455, 0.95674676
A -> B, 47 64,	0.15259026, 0.7593749, 0.91927373
A -> !B, 47 64,	0.04835166, 0.24062508, 1.3833767 , valid negative
!A -> B, 47 64,	0.67346936, 0.84282905, 1.0203005 , valid negative
!A -> !B, 47 64,	0.1255887, 0.15717092, 0.9035909
A -> B, 48 54,	0.6480377, 0.68503153, 0.9845782
A -> !B, 48 54,	0.2979592, 0.31496847, 1.035268 , valid negative
!A -> B, 48 54,	0.04772371, 0.88372135, 1.2701501 , valid negative
!A -> !B, 48 54,	0.006279409, 0.11627863, 0.3821955
A -> B, 48 72,	0.700471, 0.740458, 1.0056967 , valid positive
A -> !B, 48 72,	0.2455259, 0.259542, 0.9840967
!A -> B, 48 72,	0.035792768, 0.6627908, 0.9002083
!A -> !B, 48 72,	0.018210351, 0.33720925, 1.2785852 , valid negative
A -> B, 5 13,	0.4967033, 0.53248066, 0.9848727
A -> !B, 5 13,	0.43610677, 0.46751934, 1.0178055 , valid negative
!A -> B, 5 13,	0.04395607, 0.6542062, 1.2100155 , valid negative
!A -> !B, 5 13,	0.02323386, 0.34579378, 0.7528047
A -> B, 5 22,	0.2769231, 0.29686975, 0.97376955
A -> !B, 5 22,	0.655887, 0.70313025, 1.011504 , valid negative
!A -> B, 5 22,	0.027943462, 0.41588765, 1.3641629 , valid negative
!A -> !B, 5 22,	0.03924647, 0.58411235, 0.8402881
A -> B, 5 31,	0.7431711, 0.79670143, 1.0045503 , valid positive
A -> !B, 5 31,	0.18963897, 0.20329857, 0.98255837
!A -> B, 5 31,	0.049921513, 0.742991, 0.93682754
!A -> !B, 5 31,	0.01726842, 0.25700903, 1.2421453 , valid negative
A -> B, 5 40,	0.92621666, 0.99293166, 0.9976301
A -> !B, 5 40,	0.006593406, 0.007068336, 1.5008333
!A -> B, 5 40,	0.06907374, 1.028037, 1.0329016 , valid negative
!A -> !B, 5 40,	-0.0018838048, -0.02803701, -5.95316
A -> B, 5 68,	0.5817896, 0.6236957, 1.0012454 , valid positive
A -> !B, 5 68,	0.35102046, 0.37630433, 0.99794275
!A -> B, 5 68,	0.041130304, 0.61214983, 0.9827103
!A -> !B, 5 68,	0.026059628, 0.3878502, 1.0285618 , valid negative
A -> B, 50 60,	0.61036104, 0.9843038, 0.99555653
A -> !B, 50 60,	0.0097331405, 0.015696228, 1.3886772
!A -> B, 50 60,	0.37833595, 0.9958677, 1.0072527 , valid negative
!A -> !B, 50 60,	0.0015698671, 0.0041322536, 0.36558884
A -> B, 52 68,	0.62197804, 0.62197804, 0.99848795
A -> !B, 52 68,	0.37802196, 0.37802196, 1.0024978 , valid negative
!A -> B, 52 68,	9.418726E-4, Infinity, Infinity , valid negative
!A -> !B, 52 68,	-9.418726E-4, -Infinity, -Infinity
A -> B, 54 66,	0.64081633, 0.9210289, 0.9710285
A -> !B, 54 66,	0.05494505, 0.07897109, 1.5336764
!A -> B, 54 66,	0.3076923, 1.0113518, 1.0662549 , valid negative
!A -> !B, 54 66,	-0.003453672, -0.011351853, -0.22046123
A -> B, 55 56,	0.28194663, 0.9163265, 0.96607083
A -> !B, 55 56,	0.02574569, 0.08367348, 1.625
!A -> B, 55 56,	0.66656196, 0.9628117, 1.0150795 , valid negative
!A -> !B, 55 56,	0.02574572, 0.03718826, 0.72222304
A -> B, 56 64,	0.7843014, 0.8268785, 1.0009913 , valid positive
A -> !B, 56 64,	0.16420722, 0.17312151, 0.99529225
!A -> B, 56 64,	0.04175824, 0.8109753, 0.98173946
!A -> !B, 56 64,	0.0097331405, 0.18902466, 1.0867211 , valid negative
A -> B, 56 73,	0.25745684, 0.27143332, 1.0158814 , valid positive
A -> !B, 56 73,	0.6910518, 0.72856665, 0.99420947
!A -> B, 56 73,	0.009733111, 0.18902408, 0.70745206
!A -> !B, 56 73,	0.04175827, 0.8109759, 1.106666 , valid negative
A -> B, 58 62,	0.96075356, 0.9577465, 0.9968701
A -> !B, 58 62,	0.042386174, 0.042253494, 1.0766201
!A -> B, 58 62,	0.0, -0.0, -0.0
!A -> !B, 58 62,	-0.0031397343, 1.0, 25.480019 , valid negative
A -> B, 58 71,	0.3733124, 0.37214398, 0.9968701
A -> !B, 58 71,	0.6298273, 0.627856, 1.0018646 , valid negative
!A -> B, 58 71,	0.0, -0.0, -0.0
!A -> !B, 58 71,	-0.0031397343, 1.0, 1.5956914 , valid negative
A -> B, 60 69,	0.38053375, 0.3848841, 1.0114323 , valid positive
A -> !B, 60 69,	0.60816324, 0.6151159, 0.99297726
!A -> B, 60 69,	0.0, 0.0, 0.0
!A -> !B, 60 69,	0.011303008, 1.0, 1.614293 , valid negative
A -> B, 64 74,	0.57833594, 0.700114, 0.9264077
A -> !B, 64 74,	0.2477237, 0.299886, 1.2276822 , valid negative
!A -> B, 64 74,	0.17739403, 1.0198555, 1.3494972 , valid negative
!A -> !B, 64 74,	-0.003453672, -0.019855496, -0.08128503
A -> B, 66 72,	0.73626375, 0.7762331, 1.0542867 , valid positive
A -> !B, 66 72,	0.21224487, 0.22376692, 0.8484497
!A -> B, 66 72,	0.0, 0.0, 0.0
!A -> !B, 66 72,	0.05149138, 1.0, 3.7916667 , valid negative
A -> B, 68 70,	0.40910518, 0.6567541, 1.042233 , valid positive
A -> !B, 68 70,	0.21381474, 0.34324592, 0.92804605
!A -> B, 68 70,	0.22103608, 0.58617806, 0.93023276
!A -> !B, 68 70,	0.156044, 0.41382194, 1.1188649 , valid negative
A -> B, 7 11,	0.64364207, 0.6664499, 0.9970141
A -> !B, 7 11,	0.32213503, 0.3335501, 1.00602 , valid negative
!A -> B, 7 11,	0.024803758, 0.7247707, 1.0842625 , valid negative
!A -> !B, 7 11,	0.009419143, 0.27522925, 0.8301185
A -> B, 7 20,	0.3686028, 0.38166448, 0.9996722
A -> !B, 7 20,	0.5971743, 0.6183355, 1.0002024 , valid negative
!A -> B, 7 20,	0.013186812, 0.3853213, 1.0092503 , valid negative
!A -> !B, 7 20,	0.021036088, 0.6146787, 0.9942873
A -> B, 7 39,	0.2989011, 0.30949286, 0.98573476
A -> !B, 7 39,	0.66687596, 0.6905072, 1.0065286 , valid negative
!A -> B, 7 39,	0.015070617, 0.44036645, 1.4025671 , valid negative
!A -> !B, 7 39,	0.019152284, 0.55963355, 0.81575876
A -> B, 7 48,	0.90832025, 0.9405071, 0.99419683
A -> !B, 7 48,	0.05745685, 0.059492886, 1.1016562
!A -> B, 7 48,	0.037676632, 1.1009188, 1.1637657 , valid negative
!A -> !B, 7 48,	-0.0034537315, -0.100918725, -1.8687574
A -> B, 7 66,	0.91240185, 0.9447334, 0.9960198
A -> !B, 7 66,	0.053375244, 0.05526662, 1.0733181
!A -> B, 7 66,	0.036106765, 1.0550469, 1.1123219 , valid negative
!A -> !B, 7 66,	-0.0018838644, -0.055046894, -1.0690507
A -> B, 7 75,	0.23704867, 0.24544863, 0.9908161
A -> !B, 7 75,	0.7287284, 0.75455135, 1.0030242 , valid negative
!A -> B, 7 75,	0.010675028, 0.31192645, 1.2591708 , valid negative
!A -> !B, 7 75,	0.023547873, 0.6880736, 0.9146554
A -> B, 72 75,	0.2477237, 0.33646053, 1.358209 , valid positive
A -> !B, 72 75,	0.48854005, 0.66353947, 0.8820422
!A -> B, 72 75,	0.0, 0.0, 0.0
!A -> !B, 72 75,	0.26373625, 1.0, 1.3292989 , valid negative
A -> B, 73 74,	0.26718995, 1.0, 1.323224 , valid positive
A -> !B, 73 74,	0.0, 0.0, 0.0
!A -> B, 73 74,	0.48854002, 0.6666667, 0.88214934
!A -> !B, 73 74,	0.24427, 0.3333333, 1.36461 , valid negative
A -> B, 9 19,	0.5601256, 0.6207377, 0.99850976
A -> !B, 9 19,	0.3422292, 0.37926233, 1.0024486 , valid negative
!A -> B, 9 19,	0.061538458, 0.63022494, 1.0137709 , valid negative
!A -> !B, 9 19,	0.036106765, 0.36977503, 0.97737217
A -> B, 9 28,	0.27629513, 0.30619344, 0.98408294
A -> !B, 9 28,	0.62605965, 0.6938065, 1.0071896 , valid negative
!A -> B, 9 28,	0.034850866, 0.35691318, 1.1470922 , valid negative
!A -> !B, 9 28,	0.06279436, 0.64308685, 0.9335605
A -> B, 9 46,	0.71146, 0.7884482, 0.9824756
A -> !B, 9 46,	0.19089478, 0.21155179, 1.0712122 , valid negative
!A -> B, 9 46,	0.09105176, 0.93247527, 1.1619459 , valid negative
!A -> !B, 9 46,	0.006593466, 0.067524716, 0.34191763
A -> B, 9 55,	0.2722135, 0.30167013, 0.98042786
A -> !B, 9 55,	0.63014126, 0.69832987, 1.0086986 , valid negative
!A -> B, 9 55,	0.03547883, 0.36334425, 1.1808687 , valid negative
!A -> !B, 9 55,	0.062166393, 0.63665575, 0.91961384
A -> B, 9 64,	0.74254316, 0.82289493, 0.99616885
A -> !B, 9 64,	0.15981162, 0.17710507, 1.0181943 , valid negative
!A -> B, 9 64,	0.08351648, 0.8553053, 1.0354038 , valid negative
!A -> !B, 9 64,	0.014128745, 0.14469469, 0.83186376
A -> B, 9 73,	0.2477237, 0.27453026, 1.0274723 , valid positive
A -> !B, 9 73,	0.6546311, 0.7254697, 0.9899833
!A -> B, 9 73,	0.019466251, 0.19935693, 0.7461243
!A -> !B, 9 73,	0.07817897, 0.8006431, 1.0925657 , valid negative
A -> B, 1 19,	0.34536892, 0.65907735, 1.0601825 , valid positive
A -> !B, 1 19,	0.1786499, 0.34092265, 0.90111095
!A -> B, 1 19,	0.27629513, 0.5804749, 0.9337438
!A -> !B, 1 19,	0.19968605, 0.4195251, 1.1088693 , valid negative
A -> B, 1 46,	0.3987441, 0.7609347, 0.94819134
A -> !B, 1 46,	0.12527472, 0.23906529, 1.2105292 , valid negative
!A -> B, 1 46,	0.40376765, 0.8482849, 1.0570374 , valid negative
!A -> !B, 1 46,	0.07221353, 0.1517151, 0.7682234
A -> B, 1 55,	0.16923077, 0.3229479, 1.0495806 , valid positive
A -> !B, 1 55,	0.35478806, 0.67705214, 0.97796416
!A -> B, 1 55,	0.13846155, 0.2908971, 0.94541556
!A -> !B, 1 55,	0.33751965, 0.7091029, 1.0242598 , valid negative
A -> B, 1 64,	0.40722135, 0.77711207, 0.9407457
A -> !B, 1 64,	0.11679748, 0.22288793, 1.2814044 , valid negative
!A -> B, 1 64,	0.4188383, 0.8799472, 1.0652344 , valid negative
!A -> !B, 1 64,	0.057142884, 0.12005282, 0.6901953
A -> B, 11 29,	0.6637363, 0.9929545, 0.9942031
A -> !B, 11 29,	0.004709542, 0.0070455074, 5.610064
!A -> B, 11 29,	0.33500785, 1.0104166, 1.0116872 , valid negative
!A -> !B, 11 29,	-0.003453672, -0.010416614, -8.294342
A -> B, 11 38,	0.46405023, 0.6942226, 1.0068758 , valid positive
A -> !B, 11 38,	0.20439559, 0.30577737, 0.98473305
!A -> B, 11 38,	0.22543174, 0.6799243, 0.9861379
!A -> !B, 11 38,	0.106122434, 0.3200757, 1.0307798 , valid negative
A -> B, 11 56,	0.63956046, 0.9567873, 1.008728 , valid positive
A -> !B, 11 56,	0.028885365, 0.04321271, 0.8392225
!A -> B, 11 56,	0.30894816, 0.931818, 0.9824033
!A -> !B, 11 56,	0.022606015, 0.06818196, 1.3241433
A -> B, 11 74,	0.5211931, 0.7797088, 1.0317293 , valid positive
A -> !B, 11 74,	0.14725274, 0.2202912, 0.9018348
!A -> B, 11 74,	0.23453689, 0.7073863, 0.93603045
!A -> !B, 11 74,	0.09701729, 0.2926137, 1.1979107 , valid negative
A -> B, 12 19,	0.15855573, 0.4732896, 0.76132697
A -> !B, 12 19,	0.17645212, 0.5267104, 1.3921765 , valid negative
!A -> B, 12 19,	0.4631083, 0.69641167, 1.120238 , valid negative
!A -> !B, 12 19,	0.20188384, 0.3035883, 0.8024305
A -> B, 12 46,	0.2609105, 0.7788191, 0.97047687
A -> !B, 12 46,	0.074097335, 0.22118092, 1.11997 , valid negative
!A -> B, 12 46,	0.54160124, 0.8144476, 1.014873 , valid negative
!A -> !B, 12 46,	0.12339091, 0.18555243, 0.9395619
A -> B, 12 64,	0.30580848, 0.9128398, 1.1050531 , valid positive
A -> !B, 12 64,	0.029199362, 0.08716023, 0.5010926
!A -> B, 12 64,	0.52025115, 0.7823418, 0.9470766
!A -> !B, 12 64,	0.144741, 0.2176582, 1.2513381 , valid negative
A -> B, 13 27,	0.37864992, 0.7003484, 1.0116143 , valid positive
A -> !B, 13 27,	0.16200945, 0.29965162, 0.97386783
!A -> B, 13 27,	0.3136578, 0.68284357, 0.98632956
!A -> !B, 13 27,	0.14568284, 0.31715643, 1.0307585 , valid negative
A -> B, 13 36,	0.51648355, 0.95528454, 0.9817946
A -> !B, 13 36,	0.024175823, 0.044715464, 1.6560318
!A -> B, 13 36,	0.4565149, 0.99384826, 1.0214285 , valid negative
!A -> !B, 13 36,	0.002825737, 0.0061517246, 0.22782849
A -> B, 13 54,	0.38806906, 0.71777, 1.0316323 , valid positive
A -> !B, 13 54,	0.1525903, 0.28223002, 0.92766005
!A -> B, 13 54,	0.30769232, 0.66985655, 0.96276766
!A -> !B, 13 54,	0.15164831, 0.33014348, 1.0851465 , valid negative
A -> B, 13 72,	0.3576138, 0.66144013, 0.8983739
A -> !B, 13 72,	0.18304557, 0.33855987, 1.2837062 , valid negative
!A -> B, 13 72,	0.37864995, 0.82433367, 1.1196173 , valid negative
!A -> !B, 13 72,	0.08069068, 0.17566633, 0.6660682
A -> B, 14 17,	0.3632653, 0.784939, 1.0000123 , valid positive
A -> !B, 14 17,	0.09952903, 0.21506101, 0.99995524
!A -> B, 14 17,	0.42166403, 0.784921, 0.9999894
!A -> !B, 14 17,	0.11554167, 0.21507901, 1.0000387 , valid negative
A -> B, 14 44,	0.38304552, 0.8276798, 1.0092497 , valid positive
A -> !B, 14 44,	0.07974881, 0.17232019, 0.95783556
!A -> B, 14 44,	0.43704864, 0.81355923, 0.99203146
!A -> !B, 14 44,	0.10015705, 0.18644078, 1.0363244 , valid negative
A -> B, 14 62,	0.4546311, 0.98236096, 1.02249 , valid positive
A -> !B, 14 62,	0.0081632435, 0.017639041, 0.44944283
!A -> B, 14 62,	0.50612247, 0.9421391, 0.9806251
!A -> !B, 14 62,	0.031083226, 0.05786094, 1.4742978
A -> B, 14 71,	0.18932496, 0.4090909, 1.0958407 , valid positive
A -> !B, 14 71,	0.2734694, 0.5909091, 0.9429086
!A -> B, 14 71,	0.18398745, 0.34248978, 0.91743475
!A -> !B, 14 71,	0.35321826, 0.6575103, 1.0491835 , valid negative
A -> B, 15 25,	0.5538462, 0.8706812, 0.96962225
A -> !B, 15 25,	0.08226055, 0.12931877, 1.267324 , valid negative
!A -> B, 15 25,	0.344113, 0.94564265, 1.053102 , valid negative
!A -> !B, 15 25,	0.019780278, 0.05435736, 0.5327021
A -> B, 15 34,	0.6009419, 0.94471866, 0.98977923
A -> !B, 15 34,	0.035164833, 0.05528134, 1.2142831
!A -> B, 15 34,	0.3535322, 0.97152716, 1.0178665 , valid negative
!A -> !B, 15 34,	0.010361075, 0.02847284, 0.62542063
A -> B, 15 52,	0.63265306, 0.9945706, 0.9945706
A -> !B, 15 52,	0.003453672, 0.005429387, Infinity
!A -> B, 15 52,	0.36734694, 1.0094908, 1.0094908 , valid negative
!A -> !B, 15 52,	-0.003453672, -0.009490892, -Infinity
A -> B, 15 70,	0.4166405, 0.6549852, 1.039426 , valid positive
A -> !B, 15 70,	0.21946624, 0.3450148, 0.93282855
!A -> B, 15 70,	0.21350077, 0.5867126, 0.93108106
!A -> !B, 15 70,	0.1503925, 0.4132874, 1.1174196 , valid negative
A -> B, 16 24,	0.18021978, 0.4905983, 1.1331077 , valid positive
A -> !B, 16 24,	0.18712716, 0.5094017, 0.89836353
!A -> B, 16 24,	0.25274724, 0.3995037, 0.9227116
!A -> !B, 16 24,	0.37990582, 0.6004963, 1.0590149 , valid negative
A -> B, 16 42,	0.3124019, 0.8504274, 0.99801445
A -> !B, 16 42,	0.05494505, 0.14957261, 1.0114415 , valid negative
!A -> B, 16 42,	0.53971744, 0.85310173, 1.001153 , valid negative
!A -> !B, 16 42,	0.09293562, 0.14689824, 0.99335665
A -> B, 16 60,	0.35604396, 0.9692308, 0.9803112
A -> !B, 16 60,	0.011302978, 0.030769229, 2.7222152
!A -> B, 16 60,	0.632653, 0.9999999, 1.0114322 , valid negative
!A -> !B, 16 60,	2.9802322E-8, 4.7106898E-8, 4.1676426E-6
A -> B, 17 23,	0.45400313, 0.5784, 1.0138712 , valid positive
A -> !B, 17 23,	0.3309262, 0.42159998, 0.9815761
!A -> B, 17 23,	0.11648354, 0.5416059, 0.9493752
!A -> !B, 17 23,	0.098587126, 0.4583941, 1.0672407 , valid negative
A -> B, 17 50,	0.46907377, 0.5976, 0.9637246
A -> !B, 17 50,	0.31585556, 0.40240002, 1.0592098 , valid negative
!A -> B, 17 50,	0.15102041, 0.7021897, 1.132392 , valid negative
!A -> !B, 17 50,	0.06405026, 0.2978103, 0.78390557
A -> B, 17 69,	0.2910518, 0.37080002, 0.9744208
A -> !B, 17 69,	0.49387753, 0.6292, 1.0157131 , valid negative
!A -> B, 17 69,	0.08948195, 0.41605836, 1.0933547 , valid negative
!A -> !B, 17 69,	0.12558872, 0.58394164, 0.9426529
A -> B, 18 31,	0.17174254, 0.78591955, 0.99095553
A -> !B, 18 31,	0.046781793, 0.21408045, 1.0346681 , valid negative
!A -> B, 18 31,	0.62135005, 0.7950984, 1.0025291 , valid negative
!A -> !B, 18 31,	0.1601256, 0.20490158, 0.9903057
A -> B, 18 40,	0.21852434, 1.0, 1.0047319 , valid positive
A -> !B, 18 40,	0.0, 0.0, 0.0
!A -> B, 18 40,	0.77676606, 0.99397343, 0.99867684
!A -> !B, 18 40,	0.0047096014, 0.0060265493, 1.2796303
A -> B, 19 21,	0.4323391, 0.6954546, 0.9955159
A -> !B, 19 21,	0.18932495, 0.3045454, 1.0103929 , valid negative
!A -> B, 19 21,	0.26624802, 0.7037344, 1.0073681 , valid negative
!A -> !B, 19 21,	0.112087935, 0.29626563, 0.98292285
A -> B, 19 58,	0.62135005, 0.9994949, 0.99636656
A -> !B, 19 58,	3.1399727E-4, 5.0508976E-4, -0.1608708
!A -> B, 19 58,	0.38178968, 1.0091287, 1.0059702 , valid negative
!A -> !B, 19 58,	-0.0034537315, -0.009128743, 2.9074888
A -> B, 2 18,	0.15259026, 0.3182711, 1.4564562 , valid positive
A -> !B, 2 18,	0.32684457, 0.6817289, 0.87236094
!A -> B, 2 18,	0.06593408, 0.12665865, 0.57960886
!A -> !B, 2 18,	0.4546311, 0.8733414, 1.1175542 , valid negative
A -> B, 2 27,	0.30769232, 0.6417813, 0.9270174
A -> !B, 2 27,	0.17174253, 0.35821873, 1.1642108 , valid negative
!A -> B, 2 27,	0.3846154, 0.738842, 1.0672162 , valid negative
!A -> !B, 2 27,	0.13594976, 0.26115802, 0.84876364
A -> B, 2 36,	0.46593407, 0.9718402, 0.9988097
A -> !B, 2 36,	0.01350078, 0.028159797, 1.0428946
!A -> B, 2 36,	0.50706434, 0.97406507, 1.0010962 , valid negative
!A -> !B, 2 36,	0.01350078, 0.02593485, 0.9604946
A -> B, 2 54,	0.34097332, 0.71119845, 1.0221874 , valid positive
A -> !B, 2 54,	0.13846153, 0.28880155, 0.94926006
!A -> B, 2 54,	0.35478806, 0.681544, 0.9795657
!A -> !B, 2 54,	0.16577709, 0.318456, 1.046731 , valid negative
A -> B, 2 7,	0.45274726, 0.9443353, 0.9777984
A -> !B, 2 7,	0.026687592, 0.05566472, 1.6265333
!A -> B, 2 7,	0.5130298, 0.9855247, 1.0204474 , valid negative
!A -> !B, 2 7,	0.0075353086, 0.014475246, 0.42296958
A -> B, 2 72,	0.31930926, 0.6660118, 0.90458316
A -> !B, 2 72,	0.16012558, 0.3339882, 1.266372 , valid negative
!A -> B, 2 72,	0.4169545, 0.800965, 1.0878779 , valid negative
!A -> !B, 2 72,	0.103610665, 0.19903496, 0.7546743
A -> B, 20 29,	0.38147566, 0.99917763, 1.000434 , valid positive
A -> !B, 20 29,	3.1396747E-4, 8.223653E-4, 0.65481085
!A -> B, 20 29,	0.61726844, 0.9984764, 0.9997319
!A -> !B, 20 29,	9.419024E-4, 0.0015235953, 1.2131792
A -> B, 20 38,	0.28069073, 0.73519737, 1.066304 , valid positive
A -> !B, 20 38,	0.101098895, 0.26480263, 0.852777
!A -> B, 20 38,	0.40879124, 0.6612494, 0.9590525
!A -> !B, 20 38,	0.20941913, 0.3387506, 1.0909209 , valid negative
A -> B, 20 47,	0.20094192, 0.5263158, 2.6192436 , valid positive
A -> !B, 20 47,	0.1808477, 0.4736842, 0.5928032
!A -> B, 20 47,	0.0, 0.0, 0.0
!A -> !B, 20 47,	0.6182104, 1.0, 1.2514735 , valid negative
A -> B, 20 56,	0.36389324, 0.953125, 1.004867 , valid positive
A -> !B, 20 56,	0.017896384, 0.046875, 0.9103463
!A -> B, 20 56,	0.58461535, 0.9456576, 0.99699426
!A -> !B, 20 56,	0.033594996, 0.054342337, 1.0553676
A -> B, 20 74,	0.2901099, 0.7598685, 1.0054761 , valid positive
A -> !B, 20 74,	0.09167972, 0.2401315, 0.9830577
!A -> B, 20 74,	0.46562007, 0.7531741, 0.9966181
!A -> !B, 20 74,	0.1525903, 0.24682586, 1.0104631 , valid negative
A -> B, 21 28,	0.20313972, 0.29078653, 0.9345662
A -> !B, 21 28,	0.4954474, 0.7092135, 1.0295557 , valid negative
!A -> B, 21 28,	0.10800627, 0.3583333, 1.1516565 , valid negative
!A -> !B, 21 28,	0.19340661, 0.6416667, 0.9314989
A -> B, 21 46,	0.50926214, 0.72898877, 0.9083839
A -> !B, 21 46,	0.18932498, 0.27101123, 1.3722906 , valid negative
!A -> B, 21 46,	0.2932496, 0.97291666, 1.2123394 , valid negative
!A -> !B, 21 46,	0.008163273, 0.02708336, 0.1371391
A -> B, 21 55,	0.21695447, 0.3105618, 1.0093257 , valid positive
A -> !B, 21 55,	0.48163265, 0.6894382, 0.99585515
!A -> B, 21 55,	0.09073785, 0.30104172, 0.9783855
!A -> !B, 21 55,	0.21067503, 0.6989583, 1.0096064 , valid negative
A -> B, 21 64,	0.5510204, 0.788764, 0.95485115
A -> !B, 21 64,	0.14756674, 0.211236, 1.2144161 , valid negative
!A -> B, 21 64,	0.27503926, 0.9125, 1.1046418 , valid negative
!A -> !B, 21 64,	0.026373625, 0.08749999, 0.5030459
A -> B, 21 73,	0.20627944, 0.2952809, 1.1051347 , valid positive
A -> !B, 21 73,	0.49230766, 0.70471907, 0.96166676
!A -> B, 21 73,	0.060910508, 0.20208329, 0.75632817
!A -> !B, 21 73,	0.24050237, 0.7979167, 1.0888453 , valid negative
A -> B, 22 27,	0.19686028, 0.6457261, 0.9327154
A -> !B, 22 27,	0.10800627, 0.35427392, 1.1513903 , valid negative
!A -> B, 22 27,	0.49544743, 0.71273714, 1.0295092 , valid negative
!A -> !B, 22 27,	0.19968602, 0.28726286, 0.93360436
A -> B, 22 36,	0.29136577, 0.9557158, 0.98223776
A -> !B, 22 36,	0.01350078, 0.044284225, 1.6400617
!A -> B, 22 36,	0.68163264, 0.9805781, 1.00779 , valid negative
!A -> !B, 22 36,	0.01350078, 0.019421853, 0.7192864
A -> B, 22 54,	0.21412873, 0.70236874, 1.0094966 , valid positive
A -> !B, 22 54,	0.09073782, 0.29763126, 0.97828233
!A -> B, 22 54,	0.48163265, 0.6928636, 0.99583507
!A -> !B, 22 54,	0.2135008, 0.30713642, 1.0095247 , valid negative
A -> B, 22 72,	0.24395604, 0.800206, 1.086847 , valid positive
A -> !B, 22 72,	0.060910508, 0.199794, 0.75755227
!A -> B, 22 72,	0.49230772, 0.7082204, 0.9619114
!A -> !B, 22 72,	0.20282574, 0.29177958, 1.1063309 , valid negative
A -> B, 23 44,	0.44992152, 0.7886626, 0.96167326
A -> !B, 23 44,	0.120565146, 0.21133739, 1.174711 , valid negative
!A -> B, 23 44,	0.37017265, 0.86184204, 1.0509062 , valid negative
!A -> !B, 23 44,	0.059340686, 0.13815796, 0.767946
A -> B, 23 62,	0.54065937, 0.94771606, 0.9864299
A -> !B, 23 62,	0.029827297, 0.052283943, 1.332196
